mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.10116829872131347,0.0030481863976604996,0.009575414657592773,0.00021345009145923072,,log2,4,5,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.9655172413793104,0.9734513274336283,0.9464285714285714,0.9655172413793104,0.9824561403508771,0.9666741043943397,0.011895895764479454,64
0.20790233612060546,0.01045426542803607,0.015478038787841797,0.0005340618874174788,,log2,4,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.9565217391304348,0.9734513274336283,0.9464285714285714,0.9655172413793104,0.9824561403508771,0.9648750039445645,0.012594523067358226,103
0.4794148921966553,0.1068266375729687,0.03489937782287598,0.014081931177632278,,log2,4,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.9655172413793104,0.9734513274336283,0.9464285714285714,0.9743589743589743,0.9739130434782609,0.966733831615749,0.010663885951725073,52
0.10612993240356446,0.011060188604797254,0.009522390365600587,0.00028390066700808707,,log2,4,10,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.9655172413793104,0.9824561403508771,0.9464285714285714,0.9655172413793104,0.9739130434782609,0.966766447603266,0.011949816155841772,46
0.20215392112731934,0.006801057195822414,0.016262531280517578,0.0016035406697064883,,log2,4,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.9565217391304348,0.9734513274336283,0.9464285714285714,0.9655172413793104,0.9739130434782609,0.9631663845700411,0.01049859949623184,115
0.48608059883117677,0.14042133612276844,0.029490900039672852,0.006504819567860853,,log2,4,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.9655172413793104,0.9734513274336283,0.9464285714285714,0.9743589743589743,0.9739130434782609,0.966733831615749,0.010663885951725073,52
0.14811697006225585,0.051216958809929526,0.02178192138671875,0.02306549502908177,10,sqrt,1,2,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9734513274336283,0.9642857142857143,0.9380530973451328,0.9655172413793104,0.9824561403508771,0.9647527041589326,0.014850921187534916,109
0.2232903003692627,0.010786439385014703,0.015434551239013671,0.0007837815521621808,10,sqrt,1,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9734513274336283,0.9642857142857143,0.9464285714285714,0.9743589743589743,0.9911504424778761,0.9699350059969529,0.01460477812598703,16
0.5300074577331543,0.11747570948531047,0.02817111015319824,0.003747851569705891,10,sqrt,1,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9739130434782609,0.9642857142857143,0.9464285714285714,0.9743589743589743,0.9911504424778761,0.9700273492058795,0.014628160171135949,13
0.1141585350036621,0.01161937741508146,0.009208106994628906,0.0001596914472437369,10,sqrt,1,5,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.9482758620689655,0.9642857142857143,0.9464285714285714,0.9655172413793104,0.9824561403508771,0.9613927059026878,0.013153147713555462,142
0.2371598243713379,0.043860723400977096,0.01608695983886719,0.003071750874139115,10,sqrt,1,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9565217391304348,0.9734513274336283,0.9464285714285714,0.9743589743589743,0.9824561403508771,0.9666433505404971,0.013168204387487089,76
0.42456369400024413,0.008556488692757254,0.027272605895996095,0.0015178388475691293,10,sqrt,1,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9565217391304348,0.9734513274336283,0.9464285714285714,0.9743589743589743,0.9824561403508771,0.9666433505404971,0.013168204387487089,76
0.10697603225708008,0.003755059553939307,0.009588193893432618,0.0003088184012937453,10,sqrt,1,10,50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.9565217391304348,0.954954954954955,0.9464285714285714,0.9655172413793104,0.9739130434782609,0.9594671100743065,0.009426848089936482,157
